UID,PRO_ID,COUNTY_ID *,TOWN_ID,VILLAGE_ID,V_Name,T_Name,C_Name,Substitute,V_Name_e,T_Name_e,C_Name_e
2144,10,10002,1000201,1000201-024,新生里,宜蘭市,宜蘭縣,新生里,Xinsheng Vil.,Yilan City,Yilan County
2145,10,10002,1000201,1000201-025,茭白里,宜蘭市,宜蘭縣,茭白里,Jiaobai Vil.,Yilan City,Yilan County
2146,10,10002,1000201,1000201-026,北津里,宜蘭市,宜蘭縣,北津里,Beijin Vil.,Yilan City,Yilan County
2147,10,10002,1000201,1000201-027,梅洲里,宜蘭市,宜蘭縣,梅洲里,Meizhou Vil.,Yilan City,Yilan County
2148,10,10002,1000201,1000201-028,北門里,宜蘭市,宜蘭縣,北門里,Beimen Vil.,Yilan City,Yilan County
2149,10,10002,1000201,1000201-031,中山里,宜蘭市,宜蘭縣,中山里,Zhongshan Vil.,Yilan City,Yilan County
2150,10,10002,1000201,1000201-032,西門里,宜蘭市,宜蘭縣,西門里,Ximen Vil.,Yilan City,Yilan County
2151,10,10002,1000201,1000201-034,南門里,宜蘭市,宜蘭縣,南門里,Nanmen Vil.,Yilan City,Yilan County
2152,10,10002,1000201,1000201-035,負郭里,宜蘭市,宜蘭縣,負郭里,Fuguo Vil.,Yilan City,Yilan County
2153,10,10002,1000201,1000201-036,民族里,宜蘭市,宜蘭縣,民族里,Minzu Vil.,Yilan City,Yilan County
2154,10,10002,1000201,1000201-037,建軍里,宜蘭市,宜蘭縣,建軍里,Jianjun Vil.,Yilan City,Yilan County
2155,10,10002,1000201,1000201-038,思源里,宜蘭市,宜蘭縣,思源里,Siyuan Vil.,Yilan City,Yilan County
2156,10,10002,1000201,1000201-039,文化里,宜蘭市,宜蘭縣,文化里,Wenhua Vil.,Yilan City,Yilan County
2157,10,10002,1000201,1000201-040,復興里,宜蘭市,宜蘭縣,復興里,Fuxing Vil.,Yilan City,Yilan County
2158,10,10002,1000201,1000201-041,成功里,宜蘭市,宜蘭縣,成功里,Chenggong Vil.,Yilan City,Yilan County
2159,10,10002,1000201,1000201-042,新東里,宜蘭市,宜蘭縣,新東里,Xindong Vil.,Yilan City,Yilan County
2160,10,10002,1000201,1000201-043,七結里,宜蘭市,宜蘭縣,七結里,Qijie  Vil.,Yilan City,Yilan County
2161,10,10002,1000201,1000201-044,泰山里,宜蘭市,宜蘭縣,泰山里,Taishan Vil.,Yilan City,Yilan County
2162,10,10002,1000201,1000201-045,大新里,宜蘭市,宜蘭縣,大新里,Daxin Vil.,Yilan City,Yilan County
2163,10,10002,1000201,1000201-046,中興里,宜蘭市,宜蘭縣,中興里,Zhongxing Vil.,Yilan City,Yilan County
2164,10,10002,1000201,1000201-047,擺厘里,宜蘭市,宜蘭縣,擺厘里,Baili  Vil.,Yilan City,Yilan County
2165,10,10002,1000202,1000202-004,大新里,羅東鎮,宜蘭縣,大新里,Daxin Vil.,Luodong Township,Yilan County
2166,10,10002,1000202,1000202-005,東安里,羅東鎮,宜蘭縣,東安里,Dong'an Vil.,Luodong Township,Yilan County
2167,10,10002,1000202,1000202-006,新群里,羅東鎮,宜蘭縣,新群里,Xinqun Vil.,Luodong Township,Yilan County
2168,10,10002,1000202,1000202-007,羅莊里,羅東鎮,宜蘭縣,羅莊里,Luozhuang Vil.,Luodong Township,Yilan County
2169,10,10002,1000202,1000202-008,南昌里,羅東鎮,宜蘭縣,南昌里,Nanchang Vil.,Luodong Township,Yilan County
2170,10,10002,1000202,1000202-009,南豪里,羅東鎮,宜蘭縣,南豪里,Nanhao Vil.,Luodong Township,Yilan County
2171,10,10002,1000202,1000202-010,成功里,羅東鎮,宜蘭縣,成功里,Chenggong Vil.,Luodong Township,Yilan County
2172,10,10002,1000202,1000202-011,仁德里,羅東鎮,宜蘭縣,仁德里,Rende Vil.,Luodong Township,Yilan County
2173,10,10002,1000202,1000202-016,漢民里,羅東鎮,宜蘭縣,漢民里,Hanmin Vil.,Luodong Township,Yilan County
2174,10,10002,1000202,1000202-017,西安里,羅東鎮,宜蘭縣,西安里,Xi'an Vil.,Luodong Township,Yilan County
2175,10,10002,1000202,1000202-018,北成里,羅東鎮,宜蘭縣,北成里,Beicheng Vil.,Luodong Township,Yilan County
2176,10,10002,1000202,1000202-019,賢文里,羅東鎮,宜蘭縣,賢文里,Xianwen Vil.,Luodong Township,Yilan County
2177,10,10002,1000202,1000202-020,公正里,羅東鎮,宜蘭縣,公正里,Gongzheng Vil.,Luodong Township,Yilan County
2178,10,10002,1000202,1000202-021,集祥里,羅東鎮,宜蘭縣,集祥里,Jixiang Vil.,Luodong Township,Yilan County
2179,10,10002,1000202,1000202-022,信義里,羅東鎮,宜蘭縣,信義里,Xinyi Vil.,Luodong Township,Yilan County
2180,10,10002,1000202,1000202-023,竹林里,羅東鎮,宜蘭縣,竹林里,Zhulin Vil.,Luodong Township,Yilan County
2181,10,10002,1000202,1000202-024,仁愛里,羅東鎮,宜蘭縣,仁愛里,Ren'ai Vil.,Luodong Township,Yilan County
2182,10,10002,1000202,1000202-025,樹林里,羅東鎮,宜蘭縣,樹林里,Shulin Vil.,Luodong Township,Yilan County
2183,10,10002,1000202,1000202-026,國華里,羅東鎮,宜蘭縣,國華里,Guohua Vil.,Luodong Township,Yilan County
2184,10,10002,1000202,1000202-027,維揚里,羅東鎮,宜蘭縣,維揚里,Weiyang  Vil.,Luodong Township,Yilan County
2185,10,10002,1000202,1000202-028,開明里,羅東鎮,宜蘭縣,開明里,Kaiming Vil.,Luodong Township,Yilan County
2186,10,10002,1000202,1000202-029,中山里,羅東鎮,宜蘭縣,中山里,Zhongshan Vil.,Luodong Township,Yilan County
2187,10,10002,1000202,1000202-030,仁和里,羅東鎮,宜蘭縣,仁和里,Renhe Vil.,Luodong Township,Yilan County
2188,10,10002,1000203,1000203-001,龍德里,蘇澳鎮,宜蘭縣,龍德里,Longde Vil.,Suao Township,Yilan County
2189,10,10002,1000203,1000203-002,頂寮里,蘇澳鎮,宜蘭縣,頂寮里,Dingliao Vil.,Suao Township,Yilan County
2190,10,10002,1000203,1000203-003,永榮里,蘇澳鎮,宜蘭縣,永榮里,Yongrong Vil.,Suao Township,Yilan County
2191,10,10002,1000203,1000203-004,存仁里,蘇澳鎮,宜蘭縣,存仁里,Cunren Vil.,Suao Township,Yilan County
2192,10,10002,1000203,1000203-005,港邊里,蘇澳鎮,宜蘭縣,港邊里,Gangbian Vil.,Suao Township,Yilan County
2193,10,10002,1000203,1000203-007,隘丁里,蘇澳鎮,宜蘭縣,隘丁里,Aiding Vil.,Suao Township,Yilan County
2194,10,10002,1000203,1000203-008,新城里,蘇澳鎮,宜蘭縣,新城里,Xincheng Vil.,Suao Township,Yilan County
2195,10,10002,1000203,1000203-009,聖湖里,蘇澳鎮,宜蘭縣,聖湖里,Shenghu Vil.,Suao Township,Yilan County
2196,10,10002,1000203,1000203-010,蘇西里,蘇澳鎮,宜蘭縣,蘇西里,Suxi Vil.,Suao Township,Yilan County
2197,10,10002,1000203,1000203-011,蘇北里,蘇澳鎮,宜蘭縣,蘇北里,Subei Vil.,Suao Township,Yilan County
2198,10,10002,1000203,1000203-012,蘇南里,蘇澳鎮,宜蘭縣,蘇南里,Sunan Vil.,Suao Township,Yilan County
2199,10,10002,1000203,1000203-013,蘇東里,蘇澳鎮,宜蘭縣,蘇東里,Sudong Vil.,Suao Township,Yilan County
2200,10,10002,1000203,1000203-014,長安里,蘇澳鎮,宜蘭縣,長安里,Chang'an Vil.,Suao Township,Yilan County
2201,10,10002,1000203,1000203-015,永光里,蘇澳鎮,宜蘭縣,永光里,Yongguang Vil.,Suao Township,Yilan County
2202,10,10002,1000203,1000203-016,永春里,蘇澳鎮,宜蘭縣,永春里,Yongchun Vil.,Suao Township,Yilan County
2203,10,10002,1000203,1000203-017,永樂里,蘇澳鎮,宜蘭縣,永樂里,Yongle Vil.,Suao Township,Yilan County
2204,10,10002,1000203,1000203-018,南安里,蘇澳鎮,宜蘭縣,南安里,Nan'an Vil.,Suao Township,Yilan County
2205,10,10002,1000203,1000203-019,南正里,蘇澳鎮,宜蘭縣,南正里,Nanzheng Vil.,Suao Township,Yilan County
2206,10,10002,1000203,1000203-020,南成里,蘇澳鎮,宜蘭縣,南成里,Nancheng Vil.,Suao Township,Yilan County
2207,10,10002,1000203,1000203-021,南興里,蘇澳鎮,宜蘭縣,南興里,Nanxing Vil.,Suao Township,Yilan County
2208,10,10002,1000203,1000203-022,南寧里,蘇澳鎮,宜蘭縣,南寧里,Nanning Vil.,Suao Township,Yilan County
2209,10,10002,1000203,1000203-023,南建里,蘇澳鎮,宜蘭縣,南建里,Nanjian Vil.,Suao Township,Yilan County
2210,10,10002,1000203,1000203-024,東澳里,蘇澳鎮,宜蘭縣,東澳里,Dong'ao Vil.,Suao Township,Yilan County
2211,10,10002,1000203,1000203-025,南強里,蘇澳鎮,宜蘭縣,南強里,Nanqiang Vil.,Suao Township,Yilan County
2212,10,10002,1000203,1000203-026,朝陽里,蘇澳鎮,宜蘭縣,朝陽里,Zhaoyang Vil.,Suao Township,Yilan County
2213,10,10002,1000203,1000203-027,聖愛里,蘇澳鎮,宜蘭縣,聖愛里,Sheng'ai  Vil.,Suao Township,Yilan County
2214,10,10002,1000204,1000204-001,石城里,頭城鎮,宜蘭縣,石城里,Shicheng Vil.,Toucheng Township,Yilan County
2215,10,10002,1000204,1000204-002,大里里,頭城鎮,宜蘭縣,大里里,Da Vil.,Toucheng Township,Yilan County
2216,10,10002,1000204,1000204-003,大溪里,頭城鎮,宜蘭縣,大溪里,Daxi Vil.,Toucheng Township,Yilan County
2217,10,10002,1000204,1000204-004,合興里,頭城鎮,宜蘭縣,合興里,Hexing Vil.,Toucheng Township,Yilan County
2218,10,10002,1000204,1000204-005,更新里,頭城鎮,宜蘭縣,更新里,Gengxin Vil.,Toucheng Township,Yilan County
2219,10,10002,1000204,1000204-006,外澳里,頭城鎮,宜蘭縣,外澳里,Wai'ao Vil.,Toucheng Township,Yilan County
2220,10,10002,1000204,1000204-007,港口里,頭城鎮,宜蘭縣,港口里,Gangkou Vil.,Toucheng Township,Yilan County
2221,10,10002,1000204,1000204-008,武營里,頭城鎮,宜蘭縣,武營里,Wuying Vil.,Toucheng Township,Yilan County
2222,10,10002,1000204,1000204-009,大坑里,頭城鎮,宜蘭縣,大坑里,Dakeng Vil.,Toucheng Township,Yilan County
2223,10,10002,1000204,1000204-010,城東里,頭城鎮,宜蘭縣,城東里,Chengdong Vil.,Toucheng Township,Yilan County
2224,10,10002,1000204,1000204-011,城北里,頭城鎮,宜蘭縣,城北里,Chengbei Vil.,Toucheng Township,Yilan County
2225,10,10002,1000204,1000204-012,城西里,頭城鎮,宜蘭縣,城西里,Chengxi Vil.,Toucheng Township,Yilan County
2226,10,10002,1000204,1000204-013,城南里,頭城鎮,宜蘭縣,城南里,Chengnan Vil.,Toucheng Township,Yilan County
2227,10,10002,1000204,1000204-014,竹安里,頭城鎮,宜蘭縣,竹安里,Zhu'an Vil.,Toucheng Township,Yilan County
2228,10,10002,1000204,1000204-015,新建里,頭城鎮,宜蘭縣,新建里,Xinjian Vil.,Toucheng Township,Yilan County
2229,10,10002,1000204,1000204-016,拔雅里,頭城鎮,宜蘭縣,拔雅里,Baya Vil.,Toucheng Township,Yilan County
2230,10,10002,1000204,1000204-017,福成里,頭城鎮,宜蘭縣,福成里,Fucheng Vil.,Toucheng Township,Yilan County
2231,10,10002,1000204,1000204-018,金面里,頭城鎮,宜蘭縣,金面里,Jinmian Vil.,Toucheng Township,Yilan County
2232,10,10002,1000204,1000204-019,金盈里,頭城鎮,宜蘭縣,金盈里,Jinying Vil.,Toucheng Township,Yilan County
2233,10,10002,1000204,1000204-020,頂埔里,頭城鎮,宜蘭縣,頂埔里,Dingpu Vil.,Toucheng Township,Yilan County
2234,10,10002,1000204,1000204-021,下埔里,頭城鎮,宜蘭縣,下埔里,Xiapu Vil.,Toucheng Township,Yilan County
2235,10,10002,1000204,1000204-022,中崙里,頭城鎮,宜蘭縣,中崙里,Zhonglun Vil.,Toucheng Township,Yilan County
2236,10,10002,1000204,1000204-023,二城里,頭城鎮,宜蘭縣,二城里,Ercheng Vil.,Toucheng Township,Yilan County
2237,10,10002,1000204,1000204-024,龜山里,頭城鎮,宜蘭縣,龜山里,Guishan Vil.,Toucheng Township,Yilan County
2246,10,10002,1000205,1000205-001,白雲村,礁溪鄉,宜蘭縣,白雲村,Baiyun Vil.,Jiaoxi Township,Yilan County
2247,10,10002,1000205,1000205-002,玉石村,礁溪鄉,宜蘭縣,玉石村,Yushi Vil.,Jiaoxi Township,Yilan County
2248,10,10002,1000205,1000205-003,德陽村,礁溪鄉,宜蘭縣,德陽村,Deyang Vil.,Jiaoxi Township,Yilan County
2249,10,10002,1000205,1000205-004,大忠村,礁溪鄉,宜蘭縣,大忠村,Dazhong Vil.,Jiaoxi Township,Yilan County
2250,10,10002,1000205,1000205-005,大義村,礁溪鄉,宜蘭縣,大義村,Dayi Vil.,Jiaoxi Township,Yilan County
2251,10,10002,1000205,1000205-006,六結村,礁溪鄉,宜蘭縣,六結村,Liujie Vil.,Jiaoxi Township,Yilan County
2252,10,10002,1000205,1000205-007,二龍村,礁溪鄉,宜蘭縣,二龍村,Erlong Vil.,Jiaoxi Township,Yilan County
2253,10,10002,1000205,1000205-008,時潮村,礁溪鄉,宜蘭縣,時潮村,Shichao Vil.,Jiaoxi Township,Yilan County
2254,10,10002,1000205,1000205-009,玉田村,礁溪鄉,宜蘭縣,玉田村,Yutian Vil.,Jiaoxi Township,Yilan County
2255,10,10002,1000205,1000205-010,三民村,礁溪鄉,宜蘭縣,三民村,Sanmin Vil.,Jiaoxi Township,Yilan County
2256,10,10002,1000205,1000205-011,林美村,礁溪鄉,宜蘭縣,林美村,Linmei Vil.,Jiaoxi Township,Yilan County
2257,10,10002,1000205,1000205-012,白鵝村,礁溪鄉,宜蘭縣,白鵝村,Bai'e Vil.,Jiaoxi Township,Yilan County
2258,10,10002,1000205,1000205-013,玉光村,礁溪鄉,宜蘭縣,玉光村,Yuguang Vil.,Jiaoxi Township,Yilan County
2259,10,10002,1000205,1000205-014,光武村,礁溪鄉,宜蘭縣,光武村,Guangwu Vil.,Jiaoxi Township,Yilan County
2260,10,10002,1000205,1000205-015,吳沙村,礁溪鄉,宜蘭縣,吳沙村,Wusha Vil.,Jiaoxi Township,Yilan County
2261,10,10002,1000205,1000205-016,龍潭村,礁溪鄉,宜蘭縣,龍潭村,Longtan Vil.,Jiaoxi Township,Yilan County
2262,10,10002,1000205,1000205-017,匏崙村,礁溪鄉,宜蘭縣,匏崙村,Paolun Vil.,Jiaoxi Township,Yilan County
2263,10,10002,1000205,1000205-018,二結村,礁溪鄉,宜蘭縣,二結村,Erjie Vil.,Jiaoxi Township,Yilan County
2264,10,10002,1000206,1000206-001,吉祥村,壯圍鄉,宜蘭縣,吉祥村,Jixiang Vil.,Zhuangwei Township,Yilan County
2265,10,10002,1000206,1000206-002,美福村,壯圍鄉,宜蘭縣,美福村,Meifu Vil.,Zhuangwei Township,Yilan County
2266,10,10002,1000206,1000206-003,新南村,壯圍鄉,宜蘭縣,新南村,Xinnan Vil.,Zhuangwei Township,Yilan County
2267,10,10002,1000206,1000206-004,東港村,壯圍鄉,宜蘭縣,東港村,Donggang Vil.,Zhuangwei Township,Yilan County
2268,10,10002,1000206,1000206-005,復興村,壯圍鄉,宜蘭縣,復興村,Fuxing Vil.,Zhuangwei Township,Yilan County
2269,10,10002,1000206,1000206-006,過嶺村,壯圍鄉,宜蘭縣,過嶺村,Guoling Vil.,Zhuangwei Township,Yilan County
2270,10,10002,1000206,1000206-007,永鎮村,壯圍鄉,宜蘭縣,永鎮村,Yongzhen Vil.,Zhuangwei Township,Yilan County
2271,10,10002,1000206,1000206-008,忠孝村,壯圍鄉,宜蘭縣,忠孝村,Zhongxiao Vil.,Zhuangwei Township,Yilan County
2272,10,10002,1000206,1000206-009,古亭村,壯圍鄉,宜蘭縣,古亭村,Guting Vil.,Zhuangwei Township,Yilan County
2273,10,10002,1000206,1000206-010,功勞村,壯圍鄉,宜蘭縣,功勞村,Gonglao Vil.,Zhuangwei Township,Yilan County
2274,10,10002,1000206,1000206-011,美城村,壯圍鄉,宜蘭縣,美城村,Meicheng Vil.,Zhuangwei Township,Yilan County
2275,10,10002,1000206,1000206-012,新社村,壯圍鄉,宜蘭縣,新社村,Xinshe Vil.,Zhuangwei Township,Yilan County
2276,10,10002,1000206,1000206-013,大福村,壯圍鄉,宜蘭縣,大福村,Dafu Vil.,Zhuangwei Township,Yilan County
2277,10,10002,1000206,1000206-014,古結村,壯圍鄉,宜蘭縣,古結村,Gujie Vil.,Zhuangwei Township,Yilan County
2278,10,10002,1000207,1000207-001,員山村,員山鄉,宜蘭縣,員山村,Yuanshan Vil.,Yuanshan Township,Yilan County
2279,10,10002,1000207,1000207-002,尚德村,員山鄉,宜蘭縣,尚德村,Shangde Vil.,Yuanshan Township,Yilan County
2280,10,10002,1000207,1000207-003,惠好村,員山鄉,宜蘭縣,惠好村,Huihao Vil.,Yuanshan Township,Yilan County
2281,10,10002,1000207,1000207-004,七賢村,員山鄉,宜蘭縣,七賢村,Qixian Vil.,Yuanshan Township,Yilan County
2282,10,10002,1000207,1000207-005,深溝村,員山鄉,宜蘭縣,深溝村,Shengou Vil.,Yuanshan Township,Yilan County
2283,10,10002,1000207,1000207-006,蓁巷村,員山鄉,宜蘭縣,蓁巷村,Zhenxiang Vil.,Yuanshan Township,Yilan County
2284,10,10002,1000207,1000207-007,內城村,員山鄉,宜蘭縣,內城村,Neicheng Vil.,Yuanshan Township,Yilan County
2285,10,10002,1000207,1000207-008,中華村,員山鄉,宜蘭縣,中華村,Zhonghua Vil.,Yuanshan Township,Yilan County
2286,10,10002,1000207,1000207-009,永和村,員山鄉,宜蘭縣,永和村,Yonghe Vil.,Yuanshan Township,Yilan County
2287,10,10002,1000207,1000207-010,頭分村,員山鄉,宜蘭縣,頭分村,Toufen Vil.,Yuanshan Township,Yilan County
2288,10,10002,1000207,1000207-011,枕山村,員山鄉,宜蘭縣,枕山村,Zhenshan Vil.,Yuanshan Township,Yilan County
2289,10,10002,1000207,1000207-012,同樂村,員山鄉,宜蘭縣,同樂村,Tongle Vil.,Yuanshan Township,Yilan County
2290,10,10002,1000207,1000207-013,湖東村,員山鄉,宜蘭縣,湖東村,Hudong Vil.,Yuanshan Township,Yilan County
2291,10,10002,1000207,1000207-014,逸仙村,員山鄉,宜蘭縣,逸仙村,Yixian Vil.,Yuanshan Township,Yilan County
2292,10,10002,1000207,1000207-015,湖北村,員山鄉,宜蘭縣,湖北村,Hubei Vil.,Yuanshan Township,Yilan County
2293,10,10002,1000207,1000207-016,湖西村,員山鄉,宜蘭縣,湖西村,Huxi Vil.,Yuanshan Township,Yilan County
2294,10,10002,1000208,1000208-001,武淵村,冬山鄉,宜蘭縣,武淵村,Wuyuan Vil.,Dongshan Township,Yilan County
2295,10,10002,1000208,1000208-002,珍珠村,冬山鄉,宜蘭縣,珍珠村,Zhenzhu Vil.,Dongshan Township,Yilan County
2296,10,10002,1000208,1000208-003,補城村,冬山鄉,宜蘭縣,補城村,Bucheng Vil.,Dongshan Township,Yilan County
2297,10,10002,1000208,1000208-004,三奇村,冬山鄉,宜蘭縣,三奇村,Sanqi Vil.,Dongshan Township,Yilan County
2298,10,10002,1000208,1000208-005,大興村,冬山鄉,宜蘭縣,大興村,Daxing Vil.,Dongshan Township,Yilan County
2299,10,10002,1000208,1000208-006,東城村,冬山鄉,宜蘭縣,東城村,Dongcheng Vil.,Dongshan Township,Yilan County
2300,10,10002,1000208,1000208-007,香和村,冬山鄉,宜蘭縣,香和村,Xianghe Vil.,Dongshan Township,Yilan County
2301,10,10002,1000208,1000208-008,南興村,冬山鄉,宜蘭縣,南興村,Nanxing Vil.,Dongshan Township,Yilan County
2302,10,10002,1000208,1000208-009,冬山村,冬山鄉,宜蘭縣,冬山村,Dongshan Vil.,Dongshan Township,Yilan County
2303,10,10002,1000208,1000208-010,安平村,冬山鄉,宜蘭縣,安平村,Anping Vil.,Dongshan Township,Yilan County
2304,10,10002,1000208,1000208-011,太和村,冬山鄉,宜蘭縣,太和村,Taihe Vil.,Dongshan Township,Yilan County
2305,10,10002,1000208,1000208-012,八寶村,冬山鄉,宜蘭縣,八寶村,Babao Vil.,Dongshan Township,Yilan County
2306,10,10002,1000208,1000208-013,丸山村,冬山鄉,宜蘭縣,丸山村,Wanshan Vil.,Dongshan Township,Yilan County
2307,10,10002,1000208,1000208-014,中山村,冬山鄉,宜蘭縣,中山村,Zhongshan Vil.,Dongshan Township,Yilan County
2308,10,10002,1000208,1000208-015,順安村,冬山鄉,宜蘭縣,順安村,Shun'an Vil.,Dongshan Township,Yilan County
2309,10,10002,1000208,1000208-016,永美村,冬山鄉,宜蘭縣,永美村,Yongmei Vil.,Dongshan Township,Yilan County
2310,10,10002,1000208,1000208-017,群英村,冬山鄉,宜蘭縣,群英村,Qunying Vil.,Dongshan Township,Yilan County
2311,10,10002,1000208,1000208-018,清溝村,冬山鄉,宜蘭縣,清溝村,Qinggou Vil.,Dongshan Township,Yilan County
2312,10,10002,1000208,1000208-019,鹿埔村,冬山鄉,宜蘭縣,鹿埔村,Lupu Vil.,Dongshan Township,Yilan County
2313,10,10002,1000208,1000208-020,得安村,冬山鄉,宜蘭縣,得安村,De'an Vil.,Dongshan Township,Yilan County
2314,10,10002,1000208,1000208-021,廣興村,冬山鄉,宜蘭縣,廣興村,Guangxing Vil.,Dongshan Township,Yilan County
2315,10,10002,1000208,1000208-022,廣安村,冬山鄉,宜蘭縣,廣安村,Guang'an Vil.,Dongshan Township,Yilan County
2316,10,10002,1000208,1000208-023,柯林村,冬山鄉,宜蘭縣,柯林村,Kelin Vil.,Dongshan Township,Yilan County
2317,10,10002,1000208,1000208-024,大進村,冬山鄉,宜蘭縣,大進村,Dajin Vil.,Dongshan Township,Yilan County
2318,10,10002,1000209,1000209-001,三興村,五結鄉,宜蘭縣,三興村,Sanxing Vil.,Wujie Township,Yilan County
2319,10,10002,1000209,1000209-002,二結村,五結鄉,宜蘭縣,二結村,Erjie Vil.,Wujie Township,Yilan County
2320,10,10002,1000209,1000209-003,鎮安村,五結鄉,宜蘭縣,鎮安村,Zhen'an Vil.,Wujie Township,Yilan County
2321,10,10002,1000209,1000209-004,上四村,五結鄉,宜蘭縣,上四村,Shangsi Vil.,Wujie Township,Yilan County
2322,10,10002,1000209,1000209-005,中興村,五結鄉,宜蘭縣,中興村,Zhongxing Vil.,Wujie Township,Yilan County
2323,10,10002,1000209,1000209-006,四結村,五結鄉,宜蘭縣,四結村,Sijie Vil.,Wujie Township,Yilan County
2324,10,10002,1000209,1000209-007,福興村,五結鄉,宜蘭縣,福興村,Fuxing Vil.,Wujie Township,Yilan County
2325,10,10002,1000209,1000209-008,五結村,五結鄉,宜蘭縣,五結村,Wujie Vil.,Wujie Township,Yilan County
